customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date_x,churn_next_60d,split,snapshot_date_y,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date,last_campaign_received,last_campaign_cost,manual_priority_bucket
CUST00146,2024-09-25,Tier 2,35-44,Instagram,Silver,Makeup,Combination,Yes,2025-09-30,0,train,2025-09-30,4,15,1,1,0,5,1,30,2025-09-30,free_shipping,40,high
CUST00147,2025-03-31,Tier 3,45+,Influencer,Platinum,Makeup,,Yes,2025-09-30,0,train,2025-09-30,1,3,0,0,0,0,0,29,2025-09-30,new_launch,12,high
CUST00148,2024-06-27,Tier 2,35-44,Instagram,,Skin Care,Combination,Yes,2025-09-30,0,train,2025-09-30,5,21,2,0,1,2,1,8,2025-09-30,bundle_discount,25,low
CUST00149,2025-07-18,Tier 3,18-24,Instagram,,Makeup,Combination,Yes,2025-09-30,0,train,2025-09-30,8,21,3,1,2,2,0,0,2025-09-30,bundle_discount,40,low
CUST00150,2024-11-20,Tier 2,25-34,Marketplace,,Fragrance,Normal,Yes,2025-09-30,0,train,2025-09-30,6,21,1,1,0,5,2,7,2025-09-30,welcome_offer,0,medium
CUST00151,2024-02-26,Tier 2,35-44,Google Search,,Wellness,Dry,Yes,2025-09-30,0,train,2025-09-30,7,31,3,1,2,5,0,4,2025-09-30,none,40,medium
CUST00152,2024-09-13,Tier 3,18-24,Google Search,Silver,Baby Care,Oily,Yes,2025-09-30,0,train,2025-09-30,19,82,4,1,3,7,3,7,2025-09-30,bundle_discount,18,medium
CUST00153,2025-09-11,Tier 3,25-34,Instagram,Gold,Skin Care,,No,2025-09-30,0,train,2025-09-30,6,22,2,1,1,0,0,0,2025-09-30,welcome_offer,0,low
CUST00154,2024-02-01,Tier 2,25-34,Google Search,Gold,Hair Care,,Yes,2025-09-30,0,train,2025-09-30,8,28,3,2,1,1,0,2,2025-09-30,new_launch,40,low
CUST00155,2025-03-01,Tier 1,25-34,Marketplace,,Makeup,,No,2025-09-30,0,train,2025-09-30,6,26,2,1,1,0,0,11,2025-09-30,none,12,low
CUST00156,2025-06-11,Tier 1,25-34,Referral,,Skin Care,Oily,Yes,2025-09-30,0,validation,2025-09-30,14,77,2,3,1,10,0,0,2025-09-30,welcome_offer,25,medium
CUST00157,2024-06-12,Tier 3,35-44,Marketplace,,Skin Care,Normal,Yes,2025-09-30,1,validation,2025-09-30,3,14,1,1,0,2,1,5,2025-09-30,welcome_offer,25,low
CUST00158,2025-02-06,Tier 3,25-34,Instagram,,Skin Care,Combination,Yes,2025-09-30,1,train,2025-09-30,8,33,4,2,1,6,1,32,2025-09-30,free_shipping,25,high
CUST00159,2024-01-09,Tier 2,35-44,Organic,Silver,Makeup,Sensitive,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,1,0,60,2025-09-30,free_shipping,18,high
CUST00160,2024-10-22,Tier 2,18-24,Organic,,Wellness,,Yes,2025-09-30,1,test,2025-09-30,4,20,1,1,0,3,0,37,2025-09-30,welcome_offer,18,high
CUST00161,2024-12-13,Tier 1,25-34,Instagram,Silver,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,7,41,4,2,2,4,1,0,2025-09-30,welcome_offer,0,low
CUST00162,2025-04-12,Tier 3,18-24,Instagram,Gold,Hair Care,Combination,No,2025-09-30,1,train,2025-09-30,2,12,0,0,0,0,0,28,2025-09-30,none,0,high
CUST00163,2025-06-05,Tier 2,25-34,Google Search,Silver,Hair Care,,Yes,2025-09-30,0,train,2025-09-30,3,13,1,1,1,5,2,19,2025-09-30,free_shipping,25,medium
CUST00164,2024-01-28,Tier 1,25-34,Marketplace,Platinum,Baby Care,Dry,No,2025-09-30,1,train,2025-09-30,1,3,0,0,0,0,0,57,2025-09-30,free_shipping,0,high
CUST00165,2025-01-24,Tier 2,18-24,Instagram,Gold,Skin Care,Oily,Yes,2025-09-30,0,validation,2025-09-30,2,8,0,0,0,0,0,15,2025-09-30,welcome_offer,12,high
CUST00166,2025-05-28,Tier 3,35-44,Organic,Silver,Skin Care,Dry,Yes,2025-09-30,0,train,2025-09-30,1,4,0,0,0,0,0,7,2025-09-30,new_launch,12,high
CUST00167,2025-01-20,Tier 1,25-34,Influencer,,Hair Care,,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,2,1,31,2025-09-30,bundle_discount,40,high
CUST00168,2024-09-09,Tier 1,25-34,Influencer,Platinum,Makeup,,Yes,2025-09-30,0,train,2025-09-30,2,11,0,0,0,1,0,29,2025-09-30,bundle_discount,18,high
CUST00169,2024-10-07,Tier 2,25-34,Referral,Gold,Hair Care,Sensitive,No,2025-09-30,1,train,2025-09-30,1,3,0,0,0,0,0,45,2025-09-30,new_launch,25,high
CUST00170,2024-03-21,Tier 2,25-34,Google Search,,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,5,19,2,1,1,0,0,0,2025-09-30,new_launch,18,low
CUST00171,2025-08-23,Tier 1,25-34,Influencer,,Skin Care,Oily,Yes,2025-09-30,0,test,2025-09-30,9,27,1,0,0,1,0,3,2025-09-30,none,0,low
CUST00172,2024-01-06,Tier 3,45+,Instagram,Silver,Fragrance,Combination,Yes,2025-09-30,0,train,2025-09-30,5,30,1,0,0,5,2,0,2025-09-30,new_launch,25,medium
CUST00173,2024-03-01,Tier 1,45+,Referral,,Makeup,Oily,No,2025-09-30,0,train,2025-09-30,10,53,4,1,2,0,0,2,2025-09-30,bundle_discount,18,high
CUST00174,2024-02-07,Tier 1,45+,Referral,Gold,Wellness,Sensitive,No,2025-09-30,0,train,2025-09-30,14,58,5,4,3,0,0,24,2025-09-30,free_shipping,40,high
CUST00175,2024-12-09,Tier 3,25-34,Referral,,Wellness,Normal,Yes,2025-09-30,1,train,2025-09-30,5,27,2,0,1,2,0,14,2025-09-30,free_shipping,18,medium
CUST00176,2025-04-14,Tier 2,25-34,Instagram,,Skin Care,,No,2025-09-30,0,train,2025-09-30,12,59,5,2,3,0,0,17,2025-09-30,bundle_discount,40,medium
CUST00177,2025-03-13,Tier 1,25-34,Marketplace,,Skin Care,Sensitive,No,2025-09-30,0,validation,2025-09-30,12,46,1,2,0,0,0,28,2025-09-30,free_shipping,0,high
CUST00178,2024-09-30,Tier 1,45+,Marketplace,,Baby Care,,Yes,2025-09-30,0,train,2025-09-30,10,44,3,3,1,2,0,0,2025-09-30,none,25,medium
CUST00179,2025-05-29,Tier 3,45+,Organic,Silver,Baby Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,11,55,1,2,1,5,2,21,2025-09-30,free_shipping,18,medium
CUST00180,2025-04-10,Tier 2,35-44,Google Search,,Hair Care,Normal,No,2025-09-30,1,train,2025-09-30,9,29,1,2,1,0,0,18,2025-09-30,welcome_offer,40,high
CUST00181,2025-09-02,Tier 1,35-44,Referral,Silver,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,7,28,2,1,1,4,1,0,2025-09-30,free_shipping,0,low
CUST00182,2025-07-03,Tier 1,18-24,Referral,,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,12,35,2,2,0,4,0,0,2025-09-30,none,0,low
CUST00183,2024-05-15,Tier 2,25-34,Instagram,,Fragrance,,Yes,2025-09-30,1,test,2025-09-30,1,6,0,0,0,4,1,26,2025-09-30,free_shipping,0,high
CUST00184,2024-03-15,Tier 1,18-24,Instagram,Platinum,Wellness,Oily,No,2025-09-30,1,test,2025-09-30,6,18,1,1,0,0,0,6,2025-09-30,none,12,low
CUST00185,2024-05-18,Tier 3,35-44,Marketplace,,Wellness,Combination,Yes,2025-09-30,0,train,2025-09-30,11,35,1,1,1,8,1,27,2025-09-30,new_launch,18,high
CUST00186,2025-07-06,Tier 3,18-24,Instagram,Platinum,Hair Care,Dry,No,2025-09-30,0,train,2025-09-30,2,9,1,1,1,0,0,5,2025-09-30,none,0,medium
CUST00187,2024-11-01,Tier 2,25-34,Referral,,Skin Care,Combination,Yes,2025-09-30,0,train,2025-09-30,0,0,0,0,0,3,1,17,2025-09-30,none,18,high
CUST00188,2024-04-25,Tier 2,18-24,Marketplace,Gold,Fragrance,Dry,Yes,2025-09-30,1,validation,2025-09-30,11,31,1,3,0,1,0,5,2025-09-30,bundle_discount,18,medium
CUST00189,2024-02-19,Tier 1,25-34,Referral,,Makeup,Oily,Yes,2025-09-30,0,train,2025-09-30,10,52,4,1,1,4,0,27,2025-09-30,new_launch,0,high
CUST00190,2025-08-12,Tier 2,25-34,Marketplace,,Hair Care,Dry,No,2025-09-30,0,train,2025-09-30,6,16,1,0,1,0,0,5,2025-09-30,free_shipping,18,medium
CUST00191,2025-07-24,Tier 3,45+,Influencer,Silver,Hair Care,Combination,Yes,2025-09-30,0,validation,2025-09-30,6,35,2,1,1,2,0,11,2025-09-30,welcome_offer,12,low
CUST00192,2025-06-21,Tier 1,25-34,Instagram,,Makeup,Combination,Yes,2025-09-30,0,test,2025-09-30,8,22,3,1,1,4,1,30,2025-09-30,none,0,medium
CUST00193,2025-04-19,Tier 2,45+,Influencer,,Skin Care,Dry,Yes,2025-09-30,1,train,2025-09-30,3,16,1,1,1,4,2,30,2025-09-30,free_shipping,18,high
CUST00194,2025-01-14,Tier 2,18-24,Instagram,,Makeup,Normal,Yes,2025-09-30,0,test,2025-09-30,13,37,4,1,1,9,3,3,2025-09-30,none,40,high
CUST00195,2025-07-26,Tier 1,18-24,Influencer,,Wellness,Dry,No,2025-09-30,0,train,2025-09-30,5,25,3,0,1,0,0,0,2025-09-30,new_launch,0,medium
CUST00196,2025-05-05,Tier 2,45+,Marketplace,,Skin Care,Sensitive,No,2025-09-30,1,train,2025-09-30,1,3,0,0,0,0,0,12,2025-09-30,free_shipping,12,medium
CUST00197,2024-09-24,Tier 3,25-34,Referral,Silver,Makeup,Sensitive,No,2025-09-30,0,validation,2025-09-30,11,34,1,1,0,0,0,10,2025-09-30,bundle_discount,12,medium
CUST00198,2024-08-14,Tier 1,35-44,Referral,Silver,Makeup,Sensitive,Yes,2025-09-30,0,train,2025-09-30,1,3,1,0,1,3,1,6,2025-09-30,new_launch,12,medium
CUST00199,2025-05-26,Tier 3,25-34,Google Search,Silver,Hair Care,,Yes,2025-09-30,0,validation,2025-09-30,3,12,2,0,1,0,0,0,2025-09-30,welcome_offer,12,medium
CUST00200,2024-06-22,Tier 2,18-24,Instagram,Gold,Wellness,Oily,Yes,2025-09-30,0,train,2025-09-30,7,28,1,2,0,9,4,2,2025-09-30,none,25,low
CUST00201,2024-02-19,Tier 1,35-44,Organic,,Makeup,Oily,Yes,2025-09-30,1,train,2025-09-30,3,17,1,0,0,1,0,12,2025-09-30,none,40,high
CUST00202,2025-05-09,Tier 1,25-34,Referral,,Skin Care,,Yes,2025-09-30,0,train,2025-09-30,9,52,5,1,2,2,1,40,2025-09-30,bundle_discount,12,high
CUST00203,2025-03-16,Tier 3,35-44,Instagram,,Skin Care,Dry,Yes,2025-09-30,1,validation,2025-09-30,6,31,3,2,1,2,0,28,2025-09-30,welcome_offer,40,high
CUST00204,2024-03-21,Tier 1,25-34,Referral,Platinum,Skin Care,,No,2025-09-30,0,train,2025-09-30,17,61,4,5,2,0,0,4,2025-09-30,welcome_offer,40,medium
CUST00205,2024-02-02,Tier 1,18-24,Referral,,Skin Care,Dry,Yes,2025-09-30,0,train,2025-09-30,13,68,4,4,3,5,0,0,2025-09-30,none,12,low
CUST00206,2024-04-07,Tier 3,35-44,Instagram,Gold,Makeup,Normal,Yes,2025-09-30,1,train,2025-09-30,7,23,1,1,0,6,2,38,2025-09-30,bundle_discount,40,high
CUST00207,2025-07-10,Tier 1,25-34,Influencer,,Wellness,Normal,Yes,2025-09-30,1,train,2025-09-30,11,53,5,1,2,6,2,7,2025-09-30,none,25,low
CUST00208,2024-11-02,Tier 1,18-24,Organic,,Fragrance,Sensitive,Yes,2025-09-30,1,train,2025-09-30,2,10,1,0,0,3,1,24,2025-09-30,free_shipping,0,high
CUST00209,2024-03-21,Tier 3,25-34,Instagram,,Fragrance,Sensitive,Yes,2025-09-30,1,validation,2025-09-30,3,14,0,0,0,0,0,46,2025-09-30,bundle_discount,40,high
CUST00210,2024-11-30,Tier 1,18-24,Influencer,,Hair Care,Combination,Yes,2025-09-30,1,train,2025-09-30,3,18,1,0,0,0,0,38,2025-09-30,none,40,high
CUST00211,2024-10-29,Tier 2,35-44,Instagram,,Makeup,,Yes,2025-09-30,0,train,2025-09-30,4,20,2,1,1,1,0,9,2025-09-30,bundle_discount,25,high
CUST00212,2024-11-11,Tier 2,25-34,Instagram,,Hair Care,Normal,Yes,2025-09-30,1,train,2025-09-30,3,11,1,1,0,2,1,45,2025-09-30,new_launch,18,high
CUST00213,2024-04-05,Tier 3,25-34,Organic,,Hair Care,Oily,No,2025-09-30,1,train,2025-09-30,2,9,0,0,0,0,0,15,2025-09-30,bundle_discount,0,high
CUST00214,2025-06-17,Tier 1,18-24,Instagram,,Hair Care,Oily,Yes,2025-09-30,1,train,2025-09-30,3,9,1,1,0,3,0,14,2025-09-30,free_shipping,40,medium
CUST00215,2025-01-04,Tier 1,25-34,Marketplace,Silver,Skin Care,Oily,Yes,2025-09-30,1,train,2025-09-30,8,24,1,2,0,8,2,15,2025-09-30,none,12,low
CUST00216,2025-01-24,Tier 1,35-44,Google Search,Silver,Fragrance,Normal,Yes,2025-09-30,1,train,2025-09-30,7,20,2,0,1,1,0,16,2025-09-30,free_shipping,12,medium
CUST00217,2024-11-17,Tier 1,18-24,Google Search,Silver,Baby Care,Normal,No,2025-09-30,1,train,2025-09-30,2,11,1,0,0,0,0,13,2025-09-30,bundle_discount,12,high
CUST00218,2025-01-08,Tier 2,18-24,Marketplace,,Makeup,Normal,Yes,2025-09-30,0,train,2025-09-30,1,5,0,0,0,0,0,5,2025-09-30,none,0,high
CUST00219,2024-10-25,Tier 1,35-44,Organic,Silver,Makeup,Dry,Yes,2025-09-30,1,train,2025-09-30,3,8,1,1,1,6,1,30,2025-09-30,welcome_offer,18,high
CUST00220,2025-01-21,Tier 3,18-24,Referral,,Hair Care,,Yes,2025-09-30,0,train,2025-09-30,14,73,6,3,2,7,2,10,2025-09-30,none,12,medium
CUST00221,2025-07-03,Tier 3,25-34,Instagram,,Makeup,Dry,Yes,2025-09-30,0,train,2025-09-30,16,91,2,1,0,12,2,2,2025-09-30,welcome_offer,25,low
CUST00222,2025-02-13,Tier 1,45+,Organic,,Skin Care,Dry,Yes,2025-09-30,1,train,2025-09-30,1,6,0,0,0,0,0,22,2025-09-30,welcome_offer,0,high
CUST00223,2025-04-01,Tier 2,25-34,Marketplace,Silver,Skin Care,Oily,Yes,2025-09-30,1,train,2025-09-30,1,6,0,0,0,0,0,20,2025-09-30,welcome_offer,0,high
CUST00224,2024-05-25,Tier 1,25-34,Organic,,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,1,5,0,0,0,3,1,13,2025-09-30,free_shipping,18,high
CUST00225,2024-04-27,Tier 1,18-24,Instagram,Silver,Wellness,,Yes,2025-09-30,1,train,2025-09-30,3,9,1,0,0,3,0,19,2025-09-30,bundle_discount,40,high
CUST00226,2025-04-18,Tier 1,25-34,Instagram,Silver,Hair Care,Oily,No,2025-09-30,0,validation,2025-09-30,6,30,2,2,1,0,0,34,2025-09-30,new_launch,18,medium
CUST00227,2024-01-05,Tier 1,35-44,Marketplace,Silver,Skin Care,Oily,No,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,29,2025-09-30,bundle_discount,40,high
CUST00228,2024-04-26,Tier 3,25-34,Referral,Silver,Baby Care,Normal,Yes,2025-09-30,1,train,2025-09-30,6,28,0,0,0,5,2,11,2025-09-30,free_shipping,12,high
CUST00229,2024-06-25,Tier 2,35-44,Google Search,Silver,Skin Care,Dry,Yes,2025-09-30,1,train,2025-09-30,8,27,1,1,0,2,0,8,2025-09-30,new_launch,18,high
CUST00230,2024-05-24,Tier 1,25-34,Instagram,,Skin Care,,Yes,2025-09-30,0,train,2025-09-30,17,93,8,2,2,7,1,14,2025-09-30,none,40,medium
CUST00231,2024-06-19,Tier 1,25-34,Google Search,,Skin Care,Sensitive,No,2025-09-30,0,train,2025-09-30,6,30,1,1,1,0,0,0,2025-09-30,free_shipping,0,low
CUST00232,2025-07-29,Tier 2,25-34,Marketplace,,Fragrance,Combination,Yes,2025-09-30,0,train,2025-09-30,2,5,0,0,0,0,0,1,2025-09-30,bundle_discount,18,medium
CUST00233,2024-02-03,Tier 2,25-34,Instagram,,Makeup,Combination,Yes,2025-09-30,1,train,2025-09-30,5,27,0,0,0,7,1,60,2025-09-30,new_launch,12,high
CUST00234,2025-01-10,Tier 2,25-34,Organic,,Skin Care,Combination,Yes,2025-09-30,0,train,2025-09-30,6,30,1,2,1,0,0,0,2025-09-30,welcome_offer,0,low
CUST00235,2024-02-03,Tier 1,25-34,Organic,,Wellness,Dry,Yes,2025-09-30,0,train,2025-09-30,2,12,1,0,0,4,0,29,2025-09-30,none,0,high
CUST00236,2025-03-14,Tier 1,18-24,Instagram,,Skin Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,8,27,1,2,0,0,0,8,2025-09-30,free_shipping,18,medium
CUST00237,2024-10-26,Tier 1,25-34,Organic,Platinum,Makeup,Oily,Yes,2025-09-30,0,validation,2025-09-30,8,44,3,0,1,6,1,0,2025-09-30,welcome_offer,18,low
CUST00238,2024-10-10,Tier 1,35-44,Organic,,Makeup,Dry,No,2025-09-30,0,train,2025-09-30,1,3,0,0,0,0,0,8,2025-09-30,bundle_discount,18,high
CUST00239,2024-10-02,Tier 1,25-34,Instagram,Silver,Makeup,Combination,Yes,2025-09-30,1,test,2025-09-30,4,20,2,1,1,2,0,60,2025-09-30,bundle_discount,25,high
CUST00240,2025-05-14,Tier 1,25-34,Organic,Silver,Makeup,Combination,Yes,2025-09-30,0,train,2025-09-30,4,15,0,1,0,1,0,16,2025-09-30,bundle_discount,0,medium
CUST00241,2025-02-11,Tier 2,18-24,Instagram,,Fragrance,Sensitive,Yes,2025-09-30,0,train,2025-09-30,12,40,1,0,1,6,1,0,2025-09-30,new_launch,25,low
CUST00242,2024-02-19,Tier 2,18-24,Organic,,Wellness,Dry,Yes,2025-09-30,0,train,2025-09-30,11,36,2,0,1,11,5,5,2025-09-30,none,40,high
CUST00243,2024-05-15,Tier 1,35-44,Organic,Gold,Skin Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,3,17,1,0,1,0,0,22,2025-09-30,free_shipping,18,medium
CUST00244,2025-02-09,Tier 2,25-34,Marketplace,,Skin Care,Oily,Yes,2025-09-30,1,train,2025-09-30,1,5,1,0,1,0,0,23,2025-09-30,welcome_offer,40,high
CUST00245,2025-03-31,Tier 2,18-24,Organic,Platinum,Hair Care,Dry,Yes,2025-09-30,0,train,2025-09-30,6,27,3,1,1,9,4,16,2025-09-30,free_shipping,0,medium
CUST00246,2024-04-15,Tier 3,25-34,Instagram,Silver,Makeup,Dry,Yes,2025-09-30,0,train,2025-09-30,6,22,3,2,1,3,1,13,2025-09-30,none,12,medium
CUST00247,2024-06-17,Tier 2,25-34,Marketplace,,Hair Care,,Yes,2025-09-30,1,test,2025-09-30,5,13,1,0,1,5,2,14,2025-09-30,bundle_discount,18,medium
CUST00248,2024-05-06,Tier 1,25-34,Influencer,,Skin Care,Sensitive,Yes,2025-09-30,0,test,2025-09-30,2,7,0,0,0,2,0,15,2025-09-30,none,0,medium
CUST00249,2024-10-18,Tier 2,35-44,Organic,Silver,Hair Care,Normal,Yes,2025-09-30,1,train,2025-09-30,5,15,2,1,1,3,1,31,2025-09-30,free_shipping,12,high
CUST00250,2024-09-02,Tier 1,25-34,Referral,Silver,Baby Care,Oily,No,2025-09-30,0,test,2025-09-30,6,26,0,1,0,0,0,2,2025-09-30,new_launch,12,low
CUST00251,2025-08-05,Tier 2,25-34,Instagram,,Wellness,Oily,Yes,2025-09-30,1,train,2025-09-30,14,76,6,1,4,0,0,9,2025-09-30,free_shipping,40,medium
CUST00252,2024-03-02,Tier 1,45+,Google Search,Silver,Makeup,Combination,Yes,2025-09-30,1,train,2025-09-30,4,17,0,0,0,4,2,23,2025-09-30,free_shipping,40,high
CUST00253,2024-10-11,Tier 1,18-24,Influencer,Platinum,Skin Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,3,8,1,0,0,2,1,34,2025-09-30,new_launch,40,high
CUST00254,2024-03-08,Tier 2,25-34,Influencer,,Skin Care,Combination,Yes,2025-09-30,1,train,2025-09-30,4,22,1,0,0,2,1,26,2025-09-30,free_shipping,25,high
CUST00255,2024-06-28,Tier 2,18-24,Marketplace,,Wellness,Normal,Yes,2025-09-30,0,train,2025-09-30,10,26,1,3,0,5,1,19,2025-09-30,bundle_discount,18,medium
CUST00256,2024-10-02,Tier 1,35-44,Organic,,Hair Care,Normal,Yes,2025-09-30,1,test,2025-09-30,1,3,0,0,0,0,0,34,2025-09-30,free_shipping,25,high
CUST00257,2025-04-11,Tier 1,25-34,Organic,,Skin Care,Oily,No,2025-09-30,0,train,2025-09-30,7,39,2,1,1,0,0,19,2025-09-30,free_shipping,40,medium
CUST00258,2024-01-03,Tier 3,18-24,Google Search,,Hair Care,Dry,Yes,2025-09-30,0,validation,2025-09-30,7,21,4,2,2,4,0,7,2025-09-30,free_shipping,0,medium
CUST00259,2025-03-05,Tier 1,25-34,Influencer,,Fragrance,Normal,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,31,2025-09-30,new_launch,0,high
CUST00260,2025-06-12,Tier 3,45+,Instagram,,Skin Care,Sensitive,Yes,2025-09-30,0,validation,2025-09-30,7,32,1,2,0,1,0,7,2025-09-30,bundle_discount,12,low
CUST00261,2025-07-31,Tier 2,35-44,Google Search,,Wellness,Dry,No,2025-09-30,0,train,2025-09-30,0,0,0,0,0,0,0,0,2025-09-30,free_shipping,40,high
CUST00262,2025-02-23,Tier 2,18-24,Marketplace,Silver,Skin Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,5,16,1,1,0,0,0,9,2025-09-30,new_launch,25,low
CUST00263,2024-04-16,Tier 3,18-24,Google Search,Platinum,Wellness,Dry,Yes,2025-09-30,0,validation,2025-09-30,15,63,5,3,3,8,2,11,2025-09-30,welcome_offer,12,medium
CUST00264,2025-06-16,Tier 3,25-34,Referral,Silver,Baby Care,Normal,Yes,2025-09-30,1,train,2025-09-30,7,29,1,1,1,3,1,0,2025-09-30,free_shipping,18,medium
CUST00265,2025-03-21,Tier 1,35-44,Google Search,Gold,Wellness,Combination,Yes,2025-09-30,0,train,2025-09-30,7,27,3,2,2,4,0,28,2025-09-30,none,40,high
CUST00266,2024-03-17,Tier 1,45+,Organic,,Skin Care,Combination,Yes,2025-09-30,1,test,2025-09-30,1,4,0,0,0,0,0,22,2025-09-30,new_launch,40,high
CUST00267,2024-07-31,Tier 2,25-34,Organic,,Fragrance,Sensitive,No,2025-09-30,1,validation,2025-09-30,8,21,1,1,0,0,0,11,2025-09-30,new_launch,25,medium
CUST00268,2024-12-01,Tier 2,18-24,Influencer,,Skin Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,6,24,1,1,1,6,1,8,2025-09-30,welcome_offer,18,medium
CUST00269,2025-04-08,Tier 2,25-34,Instagram,,Makeup,Oily,Yes,2025-09-30,0,validation,2025-09-30,11,46,3,0,2,4,1,10,2025-09-30,new_launch,18,low
CUST00270,2025-02-14,Tier 2,25-34,Marketplace,Silver,Skin Care,Oily,Yes,2025-09-30,0,train,2025-09-30,8,27,4,2,2,9,2,7,2025-09-30,bundle_discount,0,medium
CUST00271,2024-05-11,Tier 3,18-24,Organic,,Wellness,Oily,Yes,2025-09-30,0,train,2025-09-30,1,5,0,0,0,2,0,0,2025-09-30,new_launch,40,low
CUST00272,2024-01-31,Tier 2,25-34,Google Search,Gold,Skin Care,Combination,No,2025-09-30,0,validation,2025-09-30,7,42,3,2,0,0,0,1,2025-09-30,bundle_discount,12,low
CUST00273,2024-10-29,Tier 3,25-34,Referral,,Hair Care,Combination,Yes,2025-09-30,0,train,2025-09-30,7,19,3,1,2,4,1,1,2025-09-30,welcome_offer,25,low
CUST00274,2025-07-10,Tier 3,35-44,Organic,,Baby Care,Combination,Yes,2025-09-30,0,train,2025-09-30,1,4,0,0,0,1,0,2,2025-09-30,bundle_discount,0,high
CUST00275,2024-01-27,Tier 1,25-34,Organic,Silver,Skin Care,Combination,Yes,2025-09-30,1,train,2025-09-30,5,27,1,1,1,5,1,51,2025-09-30,new_launch,0,high
CUST00276,2024-04-12,Tier 1,25-34,Referral,Silver,Makeup,Dry,Yes,2025-09-30,0,validation,2025-09-30,9,30,4,1,1,3,1,14,2025-09-30,free_shipping,12,medium
CUST00277,2024-06-26,Tier 2,18-24,Organic,Silver,Wellness,Oily,Yes,2025-09-30,0,train,2025-09-30,2,7,0,1,0,0,0,12,2025-09-30,none,0,low
CUST00278,2024-07-11,Tier 3,35-44,Influencer,,Skin Care,Oily,Yes,2025-09-30,1,test,2025-09-30,7,39,1,1,0,2,0,22,2025-09-30,bundle_discount,40,medium
CUST00279,2024-01-01,Tier 2,25-34,Organic,,Skin Care,Sensitive,Yes,2025-09-30,0,test,2025-09-30,9,38,2,2,1,5,2,0,2025-09-30,none,0,low
CUST00280,2024-04-23,Tier 3,35-44,Influencer,,Wellness,Combination,Yes,2025-09-30,0,train,2025-09-30,6,18,1,1,1,3,0,4,2025-09-30,welcome_offer,25,low
CUST00281,2025-03-23,Tier 3,35-44,Marketplace,,Wellness,,No,2025-09-30,1,validation,2025-09-30,3,17,1,1,0,0,0,9,2025-09-30,new_launch,12,low
CUST00282,2024-06-28,Tier 2,25-34,Google Search,,Skin Care,,No,2025-09-30,1,train,2025-09-30,1,5,0,0,0,0,0,60,2025-09-30,new_launch,12,high
CUST00283,2024-02-03,Tier 1,18-24,Organic,Silver,Baby Care,Oily,No,2025-09-30,0,train,2025-09-30,8,21,1,1,1,0,0,6,2025-09-30,none,25,medium
CUST00284,2024-11-23,Tier 3,18-24,Instagram,Silver,Baby Care,Sensitive,Yes,2025-09-30,1,validation,2025-09-30,1,5,1,0,1,4,1,60,2025-09-30,new_launch,12,high
CUST00285,2024-09-19,Tier 2,35-44,Instagram,,Hair Care,Dry,No,2025-09-30,0,validation,2025-09-30,10,34,1,3,1,0,0,16,2025-09-30,bundle_discount,40,low
CUST00286,2024-04-13,Tier 3,35-44,Referral,Silver,Skin Care,Combination,Yes,2025-09-30,1,train,2025-09-30,1,4,1,0,1,3,1,60,2025-09-30,free_shipping,12,high
CUST00287,2024-04-17,Tier 1,18-24,Google Search,Silver,Baby Care,Oily,Yes,2025-09-30,0,train,2025-09-30,8,21,3,0,2,4,1,15,2025-09-30,none,40,medium
CUST00288,2025-03-17,Tier 1,45+,Organic,,Skin Care,Dry,No,2025-09-30,1,train,2025-09-30,1,4,0,0,0,0,0,20,2025-09-30,new_launch,12,high
CUST00289,2025-07-07,Tier 1,25-34,Instagram,,Baby Care,Combination,Yes,2025-09-30,0,train,2025-09-30,5,13,1,0,0,3,0,0,2025-09-30,none,12,low
CUST00290,2025-09-06,Tier 1,25-34,Instagram,Silver,Wellness,Combination,No,2025-09-30,0,train,2025-09-30,6,22,3,1,1,0,0,1,2025-09-30,new_launch,12,medium
CUST00291,2024-09-28,Tier 2,18-24,Instagram,Gold,Hair Care,Combination,Yes,2025-09-30,1,train,2025-09-30,4,16,1,1,1,4,1,23,2025-09-30,welcome_offer,18,medium
CUST00292,2025-07-31,Tier 2,18-24,Marketplace,,Hair Care,Normal,Yes,2025-09-30,0,train,2025-09-30,6,22,0,1,0,7,2,0,2025-09-30,none,18,medium
